post_id,comment_id,user_id,date,text
119030,119031,397125,1756122861,Вахххххх! В СПб не действует получается скидка?🤷‍♀️
119029,119059,1986778,1756710093,А во сколько будет розыгрыш?
119029,119067,11984055,1756739054,И где итоги?
119029,119068,238285055,1756739096,Ждём итоги
119024,119026,65349844,1755957935,С плесенью (
119024,119028,12157796,1756067062,
119024,119033,4951249,1756157449,Ей лучше заканчивать с фастфудом…
119010,119016,476553863,1755637222,Почему до сих пор не заказали рекламу у кнутсона?
118991,119003,119447102,1755377753,"Доставляют заказы они кстати тоже в слепую, за 6 часов не управились"
118985,118995,563442258,1755252417,"недавно заказывал пиццу, думал ещё джокер закажу,ни одного не было.... хотя в приложении был, убрали бы позицию раз не возите 🤨🤨"
118977,119000,16771624,1755348317,"Быстро Овечкин к победе идёт, всех обыграет, шайб всем забьёт!"
118977,119001,16771624,1755348737,"Саша Овечкин лучший игрок, а цифра 8- бесконечных шайб бросок."
118977,119002,16771624,1755349267,"Талисман Овечкин
Дай врагу по печени,
Клюшкой шустро ты махай,
И голы всем забивай! 😁"
118977,119004,275500652,1755418963,"Лёд дрожит, трибуна гремит — команда Ови всегда победит!"
118977,119005,24198353,1755447915,"Подскажите пожалуйста, какой точный размер коробки для большой пиццы?"
